16	2011-12-07	2011-12-14	121.90	0.95820
16	2012-06-08	2012-06-15	134.50	1.03070
17	2011-01-31	2011-02-11	2890.00	14.92421
17	2011-02-28	2011-03-15	2874.97	15.02348
17	2011-03-31	2011-04-13	2870.00	15.07773
17	2011-04-29	2011-05-12	2984.74	15.25709
17	2011-05-31	2011-06-13	2994.74	15.25610
17	2011-06-30	2011-07-13	3050.01	15.99046
17	2011-07-29	2011-08-11	3183.95	16.04398
17	2011-08-31	2011-09-14	3023.00	16.01045
17	2011-09-30	2011-10-14	3264.94	16.05288
17	2011-10-31	2011-11-14	3684.01	15.98924
17	2011-11-30	2011-12-13	3734.00	15.99071
17	2011-12-29	2012-01-12	3734.06	15.93098
17	2012-06-29	2012-07-13	4204.56	15.94071
18	2011-01-17	2011-01-24	1099.00	8.30000
18	2011-02-18	2011-02-25	1080.00	8.30000
18	2011-03-18	2011-03-25	1080.00	8.30000
18	2011-04-14	2011-04-25	1060.00	8.30000
18	2011-05-18	2011-05-25	1068.00	8.30000
18	2011-06-16	2011-06-24	1050.00	8.30000
18	2011-07-18	2011-07-25	1045.00	8.30000
18	2011-08-18	2011-08-25	1035.00	8.30000
18	2011-09-16	2011-09-23	1047.00	8.30000
18	2011-10-18	2011-10-25	1050.00	8.30000
18	2011-11-18	2011-11-25	1032.00	8.30000
18	2011-12-16	2011-12-23	1036.00	8.30000
18	2012-06-18	2012-06-25	1110.00	8.30000
19	2011-02-07	2011-02-14	113.00	1.70843
19	2011-03-09	2011-03-16	111.50	1.76447
19	2011-04-07	2011-04-14	115.00	1.82778
19	2011-05-06	2011-05-13	120.10	1.32846
19	2011-06-07	2011-06-14	118.50	0.84279
19	2011-07-07	2011-07-14	114.40	0.84603
19	2011-08-05	2011-08-12	107.85	0.52601
19	2011-09-08	2011-09-15	107.90	0.82199
19	2011-10-07	2011-10-17	108.40	1.00652
19	2011-11-07	2011-01-14	120.00	2.35042
19	2011-11-08	2011-11-16	109.95	1.16027
19	2011-12-07	2011-12-14	114.40	1.09137
19	2012-06-08	2012-06-15	112.94	1.29073
20	2011-01-06	2011-01-14	1.56	0.01064
20	2011-02-08	2011-02-15	1.57	0.01211
20	2011-03-07	2011-03-15	1.72	0.01211
20	2011-04-07	2011-04-15	1.80	0.01064
20	2011-05-06	2011-05-13	1.80	0.01118
20	2011-06-08	2011-06-15	1.68	0.01152
20	2011-07-07	2011-07-15	1.68	0.01152
20	2011-08-08	2011-08-15	1.70	0.01152
20	2011-09-07	2011-09-15	1.71	0.01152
20	2011-10-05	2011-10-14	1.74	0.01152
20	2011-11-04	2011-11-14	1.69	0.01152
20	2011-12-07	2011-12-15	1.72	0.01152
20	2012-06-06	2012-06-15	1.97	0.01185
21	2012-06-29	2012-07-06	342.70	2.30000
22	2011-01-31	2011-02-14	140.00	2.69945
22	2011-02-28	2011-03-16	133.98	1.01265
22	2011-03-31	2011-04-14	133.00	1.00373
22	2011-04-29	2011-05-13	137.00	0.99646
22	2011-05-31	2011-06-14	140.99	1.00241
22	2011-06-30	2011-07-14	142.50	0.98398
22	2011-07-29	2011-08-12	140.51	0.98107
22	2011-08-31	2011-09-15	143.00	0.98359
22	2011-09-30	2011-10-17	144.48	1.01530
22	2011-10-31	2011-11-16	144.00	0.99491
22	2011-11-30	2011-12-14	143.00	0.99894
22	2012-06-29	2012-07-13	173.76	1.03397
22	2012-12-29	2012-01-13	141.02	0.97800
23	2011-01-14	2011-01-21	1.56	0.01160
23	2011-02-14	2011-02-21	1.60	0.00910
23	2011-03-16	2011-03-23	1.60	0.00880
23	2011-04-14	2011-04-25	1.59	0.01050
23	2011-05-13	2011-05-20	1.60	0.01080
23	2011-06-14	2011-06-21	1.60	0.01090
23	2011-07-14	2011-07-21	1.55	0.01150
23	2011-08-12	2011-08-19	1.55	0.01100
23	2011-09-15	2011-09-22	1.53	0.01010
23	2011-10-17	2011-10-24	1.51	0.01170
23	2011-11-16	2011-11-23	1.56	0.01120
23	2011-12-14	2011-12-21	1.56	0.01130
23	2012-06-15	2012-06-22	1.78	0.01120
24	2011-01-31	2011-02-18	1200.00	8.80000
24	2011-02-28	2011-03-18	1236.20	8.80000
24	2011-03-31	2011-04-20	1185.00	8.80000
24	2011-04-29	2011-05-20	1141.20	8.80000
24	2011-05-31	2011-06-20	1153.20	8.80000
24	2011-06-30	2011-07-20	1154.00	8.80000
24	2011-07-29	2011-08-19	1096.20	8.80000
24	2011-08-31	2011-09-20	1050.00	8.80000
24	2011-09-30	2011-10-20	1016.19	8.80000
24	2011-10-31	2011-11-18	1006.20	8.80000
24	2011-11-30	2011-12-20	967.20	8.80000
24	2011-12-29	2012-01-20	961.30	8.80000
24	2012-06-29	2012-07-20	981.20	8.80000
25	2011-01-31	2011-02-17	110.00	0.48000
25	2011-02-28	2011-03-17	102.77	0.48000
25	2011-03-31	2011-04-19	115.00	0.53000
25	2011-04-29	2011-05-18	105.45	0.55000
25	2011-05-31	2011-06-17	99.45	0.55000
25	2011-06-30	2011-07-19	99.85	0.59000
25	2011-07-29	2011-08-17	94.41	0.59000
25	2011-08-31	2011-09-19	99.50	0.55000
25	2011-09-30	2011-10-19	99.41	0.59000
25	2011-10-31	2011-11-18	104.28	0.72000
25	2011-11-30	2011-12-19	106.86	1.14000
25	2011-12-29	2012-01-18	131.30	0.70000
25	2012-06-29	2012-07-18	173.78	1.20000
26	2011-01-31	2011-02-14	305.00	2.15000
26	2011-02-28	2011-03-16	299.30	2.20000
26	2011-03-31	2011-04-14	297.00	2.20000
26	2011-04-29	2011-05-13	287.75	2.25000
26	2011-05-31	2011-06-14	277.75	2.25000
26	2011-06-30	2011-07-14	299.99	2.25000
26	2011-07-29	2011-08-12	297.75	2.25000
26	2011-08-31	2011-09-15	307.00	2.25000
26	2011-09-30	2011-10-17	312.75	2.25000
26	2011-10-31	2011-11-16	311.75	2.25000
26	2011-11-30	2011-12-14	312.70	2.30000
26	2011-12-29	2012-01-13	316.65	2.35000
26	2012-06-29	2012-07-16	392.52	2.48000
27	2012-06-06	2012-06-15	40.39	0.89598
28	2011-01-31	2011-02-07	137.03	0.96488
28	2011-02-28	2011-03-09	137.98	1.01292
28	2011-03-31	2011-04-07	141.00	1.02271
28	2011-04-29	2011-05-06	153.78	1.21858
28	2011-05-31	2011-06-07	153.85	1.14232
28	2011-06-30	2011-07-07	155.00	1.14268
28	2011-07-29	2011-08-05	155.63	1.36987
28	2011-08-31	2011-09-08	160.00	1.28756
28	2011-09-30	2011-10-07	165.77	1.22212
28	2011-10-31	2011-11-08	165.78	1.21474
28	2011-11-30	2011-12-07	168.43	1.56564
28	2012-06-18	2012-06-25	200.00	1.25166
28	2012-12-29	2012-01-06	168.54	1.35690
29	2011-01-13	2011-01-20	310.00	2.26587
29	2011-02-18	2011-02-13	325.00	2.21700
29	2011-03-11	2011-03-18	312.00	2.20861
29	2011-04-13	2011-04-20	310.00	2.21992
29	2011-05-13	2011-05-20	297.00	2.20637
29	2011-06-13	2011-06-20	295.00	2.32166
29	2011-07-13	2011-07-20	281.90	2.25985
29	2011-08-12	2011-08-19	280.00	2.26304
29	2011-09-30	2011-10-07	285.00	1.22212
29	2011-10-14	2011-10-20	263.00	2.26575
29	2011-11-11	2011-11-21	263.50	2.41337
29	2011-12-13	2011-12-20	237.00	2.41568
29	2012-06-13	2012-06-20	277.00	2.19345
30	2011-01-31	2011-02-14	1545.00	11.00000
30	2011-02-28	2011-03-16	1539.00	11.00000
30	2011-03-31	2011-04-14	1580.00	11.00000
30	2011-04-29	2011-05-13	1588.00	11.00000
30	2011-05-31	2011-06-14	1539.00	11.00000
30	2011-06-30	2011-07-14	1554.90	11.00000
30	2011-07-29	2011-08-12	1539.00	11.00000
30	2011-08-31	2011-09-15	1550.00	11.00000
30	2011-09-30	2011-10-17	1559.00	11.00000
30	2011-10-31	2011-11-16	1573.00	11.00000
30	2011-11-30	2011-12-14	1594.00	11.00000
30	2011-12-29	2012-01-13	1608.55	11.50000
30	2012-06-29	2012-07-13	2124.30	15.70000
31	2011-01-31	2011-02-14	1071.90	8.10000
31	2011-02-28	2011-03-16	1060.00	8.10000
31	2011-03-31	2011-04-14	1080.00	8.10000
31	2011-04-29	2011-05-13	1061.90	8.10000
31	2011-05-31	2011-06-14	1059.90	8.10000
31	2011-06-30	2011-07-14	1085.00	8.10000
31	2011-07-29	2011-08-12	1093.90	8.10000
31	2011-08-31	2011-09-15	1121.00	8.10000
31	2011-09-30	2011-01-17	1141.90	8.10000
31	2011-10-31	2011-11-16	1146.90	8.10000
31	2011-11-30	2011-12-14	1071.90	8.10000
31	2011-12-29	2012-01-13	1091.90	8.10000
31	2012-06-29	2012-07-13	1291.10	8.80000
32	2011-02-28	2011-03-16	1051.90	7.00000
32	2011-03-31	2011-04-14	1044.00	7.20000
32	2011-04-29	2011-05-13	1036.50	7.50000
32	2011-05-31	2011-06-14	1035.10	7.90000
32	2011-06-30	2011-07-14	1063.00	8.00000
32	2011-07-29	2011-08-12	1081.90	8.10000
32	2011-08-31	2011-09-15	1180.00	8.20000
32	2011-09-30	2011-10-17	1116.81	8.20000
32	2011-10-31	2011-11-16	1071.80	8.20000
32	2011-11-30	2011-12-14	1101.80	8.20000
32	2011-12-29	2012-01-13	1161.79	8.20000
32	2012-06-29	2012-07-13	1292.00	8.00000
33	2011-01-31	2011-02-14	1270.00	9.70000
33	2011-02-28	2011-03-16	1285.30	9.70000
33	2011-03-31	2011-04-14	1295.00	9.80000
33	2011-04-29	2011-05-13	1318.20	9.80000
33	2011-05-31	2011-06-14	1360.20	9.80000
33	2011-06-30	2011-07-14	1450.00	9.80000
33	2011-07-29	2011-08-12	1390.20	9.80000
33	2011-08-31	2011-09-15	1385.00	10.00000
33	2011-09-30	2011-10-17	1374.70	10.30000
33	2011-10-31	2011-11-16	1367.40	10.60000
33	2011-11-30	2011-12-14	1439.40	10.60000
33	2011-12-29	2012-01-13	1469.40	10.60000
33	2012-06-29	2012-07-13	1858.00	11.00000
34	2011-01-31	2011-02-07	200.00	0.96123
34	2011-02-28	2011-03-09	194.72	1.17504
34	2011-03-31	2011-04-07	190.00	1.34311
34	2011-04-29	2011-05-06	193.65	1.78879
34	2011-05-31	2011-06-07	200.65	2.29985
34	2011-06-30	2011-07-07	221.00	2.24461
34	2011-07-29	2011-08-05	241.15	2.84728
34	2011-08-31	2011-09-08	273.00	5.93725
34	2011-09-30	2011-10-07	234.47	2.25676
34	2011-10-31	2011-11-08	216.79	3.20258
34	2011-11-30	2011-12-07	216.15	3.84208
34	2011-12-29	2012-01-06	230.09	2.90094
34	2012-06-29	2012-07-06	297.63	4.97444
35	2011-10-31	2011-11-23	994.04	5.95263
35	2011-11-30	2011-12-21	976.54	8.45529
35	2011-12-29	2012-01-20	991.44	8.55617
35	2012-06-29	2012-07-20	1282.70	7.29740
36	2011-01-31	2011-02-14	969.90	6.75000
36	2011-02-28	2011-03-16	1018.00	7.00000
36	2011-03-31	2011-04-14	1100.00	7.00000
36	2011-04-29	2011-05-13	1188.00	7.00000
36	2011-05-31	2011-06-14	1193.00	7.00000
36	2011-06-30	2011-07-14	1143.00	7.00000
36	2011-07-29	2011-08-12	1221.99	7.00000
36	2011-08-31	2011-09-15	1273.00	7.00000
36	2011-09-30	2011-10-17	1257.00	7.00000
36	2011-10-31	2011-11-16	1180.00	7.00000
36	2011-11-30	2011-12-14	1242.00	7.00000
36	2011-12-29	2012-01-13	1247.00	7.00000
36	2012-06-29	2012-07-13	1647.00	7.00000
37	2011-03-09	2011-03-16	1028.00	6.70840
37	2011-04-07	2011-04-14	1039.00	5.95083
37	2011-05-06	2011-05-13	1027.00	6.10933
37	2011-06-07	2011-06-14	1016.00	8.06333
37	2011-07-07	2011-07-14	1049.99	5.92800
37	2011-08-05	2011-08-12	1020.00	15.58498
37	2011-09-08	2011-09-15	1060.00	5.41888
37	2011-10-07	2011-10-17	1025.00	6.19041
37	2011-11-09	2011-11-16	1024.00	7.23341
37	2011-12-07	2011-12-14	1040.00	6.82799
37	2012-06-08	2012-06-15	1100.00	6.74292
38	2012-06-05	2012-06-15	1200.00	8.75000
39	2011-02-14	2011-02-23	1040.00	4.36000
39	2011-03-16	2011-03-25	985.00	3.65000
39	2011-04-14	2011-04-27	869.71	3.95000
39	2011-05-12	2011-05-24	823.99	3.31000
39	2011-06-14	2011-06-24	806.00	3.28000
39	2011-07-14	2011-07-25	794.98	3.19000
39	2011-08-12	2011-08-23	699.90	2.89000
39	2011-09-15	2011-09-26	762.00	2.50000
39	2011-10-17	2011-10-26	685.00	2.73000
39	2011-11-16	2011-11-25	700.00	2.90398
39	2011-12-14	2011-12-23	625.00	3.70061
39	2012-06-15	2012-06-26	562.00	3.07225
40	2011-10-31	2011-11-16	788.79	2.97000
40	2011-11-30	2011-12-14	785.29	3.50000
40	2011-12-29	2012-01-13	781.29	4.00000
40	2012-06-29	2012-07-13	761.99	3.45000
41	2012-06-29	2012-07-13	103.10	1.50000
42	2011-01-31	2011-02-07	208.00	1.57604
42	2011-02-28	2011-03-09	206.94	1.55192
42	2011-03-31	2011-04-07	212.00	1.58887
42	2011-04-29	2011-05-06	208.40	1.59525
42	2011-05-31	2011-06-07	212.09	1.64077
42	2011-06-30	2011-07-07	210.00	1.76362
42	2011-07-29	2011-08-05	209.13	1.76361
42	2011-08-31	2011-09-08	210.90	1.76274
42	2011-09-30	2011-10-07	209.35	1.74451
42	2011-10-31	2011-11-08	162.22	1.77705
42	2011-11-30	\N	162.75	\N
42	2011-12-13	2011-12-20	143.73	1.70906
42	2011-12-29	2012-01-06	143.73	1.76385
42	2012-06-29	2012-07-06	180.57	1.42228
43	2011-01-04	2011-01-17	243.00	0.59624
43	2011-02-03	2011-02-15	250.00	0.52374
43	2011-03-02	2011-03-15	243.00	0.34866
43	2011-04-05	2011-04-15	246.49	0.13020
43	2011-05-31	\N	239.00	\N
43	2011-07-04	2011-07-15	215.00	0.44918
43	2011-08-03	2011-08-16	170.00	0.12391
43	2012-06-06	2012-06-19	172.36	0.17980
44	2011-01-31	2011-02-18	1269.00	9.10540
44	2011-02-28	2011-03-18	1268.45	8.53987
44	2011-03-31	2011-04-20	1265.00	8.63074
44	2011-04-29	2011-05-20	1261.70	8.30000
44	2011-05-31	2011-06-20	1251.70	8.30000
44	2011-06-30	2011-07-20	1254.00	8.30000
44	2011-07-29	2011-08-19	1226.70	8.30000
44	2011-08-31	2011-09-20	1260.00	8.45000
44	2011-09-30	2011-10-20	1256.27	8.72114
44	2011-10-31	2011-11-18	1251.47	8.52271
44	2011-11-30	2011-12-20	1241.70	8.30000
44	2011-12-29	2012-01-20	1241.35	8.64758
44	2012-06-29	2012-07-20	1365.79	9.20569
45	2012-06-29	2012-07-06	107.53	2.47000
46	2011-01-12	2011-01-21	1008.00	7.90000
46	2011-02-10	2011-02-21	1030.00	7.94000
46	2011-03-14	2011-03-23	1058.00	7.95000
46	2011-04-12	2011-04-25	1070.00	7.89000
46	2011-05-11	2011-05-20	1056.01	7.85000
46	2011-06-10	2011-06-21	1087.00	7.90000
46	2011-07-12	2011-07-21	1169.99	7.94000
46	2011-08-10	2011-08-19	1110.01	7.95000
46	2011-09-13	2011-09-22	1130.00	7.94000
46	2011-10-13	2011-10-24	1120.00	8.58000
46	2011-11-11	2011-11-23	1132.00	8.63000
46	2011-12-12	2011-12-21	1149.50	8.65000
46	2012-06-13	2012-06-22	1345.00	8.47000
47	2011-01-31	2011-02-07	111.88	1.39000
47	2011-02-28	2011-03-09	105.71	4.28727
47	2011-03-31	\N	110.00	\N
47	2011-04-29	2011-05-06	109.64	10.35735
47	2011-05-31	2011-06-07	101.14	10.29105
47	2011-06-30	2011-07-07	89.88	7.19301
47	2011-07-29	2011-08-05	65.08	6.91805
47	2011-08-31	2011-09-08	66.50	5.99621
47	2011-09-30	2011-10-07	50.98	6.01021
47	2011-10-31	2011-11-08	52.99	6.00297
47	2011-11-30	2011-12-07	57.74	2.25960
47	2011-12-29	2012-01-06	39.38	4.11621
47	2012-06-29	2012-07-06	24.75	0.25655
48	2012-06-01	2012-06-11	957.84	11.30313
49	2012-06-29	2012-07-13	81.95	0.54239
50	2012-06-29	2012-07-13	101.37	0.62707
51	2011-02-28	2011-03-17	99.72	1.48000
51	2011-03-31	2011-04-14	106.50	2.50000
51	2011-04-29	2011-05-13	108.14	3.86000
51	2011-05-31	2011-06-14	102.09	3.90000
51	2011-06-30	2011-07-14	96.00	3.56000
51	2011-07-29	2011-08-12	91.76	3.24000
51	2011-08-31	2011-09-15	94.15	3.28000
51	2011-09-30	2011-10-17	87.11	3.39000
51	2011-10-31	2011-11-16	85.63	3.47000
51	2011-11-30	2011-12-14	80.64	3.36000
51	2011-12-29	2012-01-13	80.06	3.45000
51	2012-06-29	2012-07-13	62.04	0.64000
52	2011-01-31	2011-02-14	72.16	0.33890
52	2011-02-28	2011-03-14	69.05	0.56940
52	2011-03-31	2011-04-14	60.00	0.33220
52	2011-04-29	2011-05-13	62.16	0.33040
52	2011-05-31	2011-06-14	63.66	0.34340
52	2011-06-30	2011-07-14	66.00	0.35290
52	2011-07-29	2011-08-12	66.64	0.35340
52	2011-08-31	2011-09-15	67.00	0.36560
52	2011-09-30	2011-10-17	68.64	0.35140
52	2011-10-31	2011-11-16	66.81	2.18010
52	2011-11-30	2011-12-14	66.61	0.35430
52	2011-12-29	2012-01-13	65.64	0.35680
52	2012-06-29	2012-07-16	71.62	0.37670
53	2011-04-30	\N	1060.00	0.00000
53	2011-06-30	2011-07-14	1060.00	14.60000
53	2011-10-31	2011-11-16	1032.60	7.40000
53	2011-11-30	2011-12-14	1038.00	1.85000
53	2011-12-29	2012-01-13	503.41	2.60000
53	2012-06-29	2012-07-13	986.00	7.00000
54	2012-06-29	2012-07-13	106.59	0.41019
55	2011-01-14	2011-01-21	5.09	0.06296
55	2011-02-14	2011-02-21	3.74	0.12008
55	2011-03-16	2011-03-23	3.74	0.06323
55	2011-04-14	2011-04-25	3.61	0.07067
55	2011-05-13	2011-05-20	3.55	0.06112
55	2011-06-14	2011-06-21	3.55	0.07185
55	2011-07-14	2011-07-21	3.41	0.06261
55	2011-08-12	2011-08-19	3.41	0.06616
55	2011-09-15	2011-09-22	3.28	0.06603
55	2011-10-17	2011-10-24	3.21	0.07370
55	2011-11-16	2011-11-23	3.14	0.06444
55	2011-12-14	2011-12-21	3.07	0.07101
55	2012-06-15	2012-06-22	2.52	0.07187
56	2011-01-05	2011-01-14	440.00	2.34000
56	2011-02-07	2011-02-15	460.00	2.96000
56	2011-03-08	2011-03-15	471.01	2.27000
56	2011-04-05	2011-04-15	460.01	2.22000
56	2011-05-05	2011-05-13	440.00	2.18000
56	2011-06-07	2011-06-15	420.00	2.35000
56	2011-07-07	2011-07-15	423.05	2.31000
56	2011-08-08	2011-08-15	424.00	2.37000
56	2011-09-08	2011-09-15	422.00	2.48000
56	2011-10-05	2011-10-14	422.90	2.40000
56	2011-11-04	2011-11-14	439.80	2.90000
56	2011-12-06	2011-12-15	446.20	2.85000
56	2012-06-05	2012-06-15	588.00	2.72000
57	2012-06-08	2012-06-15	104.98	0.75000
58	2011-01-13	2011-01-20	180.00	1.10783
58	2011-02-11	2011-02-18	175.00	1.07816
58	2011-03-11	2011-03-18	169.00	1.20578
58	2011-04-13	2011-04-20	171.00	1.19083
58	2011-05-13	2011-05-20	172.00	1.17752
58	2011-06-13	2011-06-20	175.00	1.15296
58	2011-07-13	2011-07-20	175.00	1.20136
58	2011-08-12	2011-08-19	175.00	1.24375
58	2011-09-13	2011-09-20	175.70	1.26112
58	2011-10-13	2011-10-20	180.00	1.31726
58	2011-11-10	2011-11-18	185.01	1.28776
58	2011-12-13	2011-12-20	190.00	1.31205
58	2012-06-13	2012-06-20	225.00	1.27161
59	2011-01-17	2011-01-24	99.45	0.72000
59	2011-02-15	2011-02-25	99.60	0.73000
59	2011-03-15	2011-03-25	98.79	0.73000
59	2011-04-14	2011-04-25	99.00	0.77000
59	2011-05-16	2011-05-25	99.70	0.77000
59	2011-06-16	2011-06-22	99.99	0.77000
59	2011-07-15	2011-07-25	105.00	0.77000
59	2011-08-15	2011-08-25	103.50	0.76517
59	2011-09-15	2011-09-23	110.99	0.77412
